date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:43:42	170688/170688	---MCZ	200	added ('OK')	text/html	etag:cacheable:a124f6672f3ed9e42da35c253e24a5fa	https://www.nonzerogravity.com/collections/mens-tank-tops	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/mens-tank-tops.html	(from https://www.nonzerogravity.com/)
14:43:42	205985/205985	---MCZ	200	added ('OK')	text/html	etag:cacheable:9f71c4021669142c199a4dcfff2f22d6	https://www.nonzerogravity.com/products/men-s-sauna-vest	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/products/men-s-sauna-vest.html	(from https://www.nonzerogravity.com/)
14:43:43	195677/195677	---MCZ	200	added ('OK')	text/html	etag:cacheable:54b2b74b7e513b6bf448ee9d2acf3e50	https://www.nonzerogravity.com/collections/mens-shirts	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/mens-shirts.html	(from https://www.nonzerogravity.com/)
14:43:43	185625/185625	---MCZ	200	added ('OK')	text/html	etag:cacheable:c45308a29f00c9dfdf3156c9978c9645	https://www.nonzerogravity.com/collections/mens-hoodies-jackets	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/mens-hoodies-jackets.html	(from https://www.nonzerogravity.com/)
14:43:43	193778/193778	---MCZ	200	added ('OK')	text/html	etag:cacheable:0ea6f5ab77532c90034ac286fe35c680	https://www.nonzerogravity.com/collections/mens-shorts	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/mens-shorts.html	(from https://www.nonzerogravity.com/)
14:43:44	189209/189209	---MCZ	200	added ('OK')	text/html	etag:cacheable:6d53cae54d9ec381a599e6a3f5a4367f	https://www.nonzerogravity.com/collections/mens-pants-joggers	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/mens-pants-joggers.html	(from https://www.nonzerogravity.com/)
14:43:44	158835/158835	---MCZ	200	added ('OK')	text/html	etag:cacheable:45518c64fe72547f67f96d449560bfa2	https://www.nonzerogravity.com/pages/mens-collection	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/pages/mens-collection.html	(from https://www.nonzerogravity.com/)
14:43:45	268999/268999	---MCZ	200	added ('OK')	text/html	etag:cacheable:a30cc17d3106daf5f617c04a4d6b4c22	https://www.nonzerogravity.com/collections/zintex-for-men	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/zintex-for-men.html	(from https://www.nonzerogravity.com/)
14:43:45	208591/208591	---MCZ	200	added ('OK')	text/html	etag:cacheable:4a830e291ba36f9ec3370eb7a62866ca	https://www.nonzerogravity.com/collections/sauna-suit	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/sauna-suit.html	(from https://www.nonzerogravity.com/)
14:43:45	173655/173655	---MCZ	200	added ('OK')	text/html	etag:cacheable:ea554143abd86ec0db414ffa9205733a	https://www.nonzerogravity.com/collections/puriguard	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/puriguard.html	(from https://www.nonzerogravity.com/)
14:43:46	183402/183402	---MCZ	200	added ('OK')	text/html	etag:cacheable:b4458bb7ef668a87d4bec34b1f5ebb0f	https://www.nonzerogravity.com/collections/cooltek	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/cooltek.html	(from https://www.nonzerogravity.com/)
14:43:46	179683/179683	---MCZ	200	added ('OK')	text/html	etag:cacheable:f9065e346a0eca77b7597271e5152dc7	https://www.nonzerogravity.com/collections/heattek	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/heattek.html	(from https://www.nonzerogravity.com/)
14:43:46	169560/169560	---MCZ	200	added ('OK')	text/html	etag:cacheable:ad7357098abcbc1eb4f734b0e83c1484	https://www.nonzerogravity.com/collections/seatex	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/seatex.html	(from https://www.nonzerogravity.com/)
14:43:47	168446/168446	---MCZ	200	added ('OK')	text/html	etag:cacheable:f332b079360ebdf1e3fb0f19e19b9b29	https://www.nonzerogravity.com/collections/siltex	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/siltex.html	(from https://www.nonzerogravity.com/)
14:43:47	315432/315432	---MCZ	200	added ('OK')	text/html	etag:cacheable:c0619bd4a38eb249978dad36e93f8e42	https://www.nonzerogravity.com/collections/accessories	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/accessories.html	(from https://www.nonzerogravity.com/)
14:43:48	193071/193071	---MCZ	200	added ('OK')	text/html	etag:cacheable:19cde612a1eda5b849c17c72e74476dd	https://www.nonzerogravity.com/collections/mask	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/mask.html	(from https://www.nonzerogravity.com/)
14:43:48	219453/219453	---MCZ	200	added ('OK')	text/html	etag:cacheable:a90cffee0ab2677e93b72e8905bc4dc0	https://www.nonzerogravity.com/collections/neck-gaiter-balaclava	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/neck-gaiter-balaclava.html	(from https://www.nonzerogravity.com/)
14:43:48	221736/221736	---MCZ	200	added ('OK')	text/html	etag:cacheable:eb6f5535303ba11c8510076de41ed59b	https://www.nonzerogravity.com/collections/protection-gear	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/protection-gear.html	(from https://www.nonzerogravity.com/)
14:43:49	247454/247454	---MCZ	200	added ('OK')	text/html	etag:cacheable:b9fe0f472f9fc5373d847304c2b1beb3	https://www.nonzerogravity.com/collections/training-equipment	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/training-equipment.html	(from https://www.nonzerogravity.com/)
14:43:49	165136/165136	---MCZ	200	added ('OK')	text/html	etag:cacheable:a606e46a8fd603d354efbaa74c91e58a	https://www.nonzerogravity.com/collections/myonectic-mini-massage-gun	C:/My%20Web%20Sites/.nonzerogravity/www.nonzerogravity.com/collections/myonectic-mini-massage-gun.html	(from https://www.nonzerogravity.com/)
